lead_id	subject_kind	subject_id	claim_kind	normalized_value	source_ids	independence_families	disposition	game_version	exact_citations	summary	limitations
redmaw-w30-13-check-7772741	check	7772741	identity_region	"{""item_name"":""Turtle Neck Meat"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#central-altus:w30-13	The walkthrough records Turtle Neck Meat in its central-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w30-17-check-7770039	check	7770039	identity_region	"{""item_name"":""Purifying Crystal Tear"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#central-altus:w30-17	The walkthrough records Purifying Crystal Tear in its central-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w30-17-check-7774254	check	7774254	identity_region	"{""item_name"":""Eleonora's Poleblade"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#central-altus:w30-17	The walkthrough records Eleonora's Poleblade in its central-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w30-28-check-7772770	check	7772770	identity_region	"{""item_name"":""Nascent Butterfly"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#central-altus:w30-28	The walkthrough records Nascent Butterfly in its central-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w30-31-check-7770030	check	7770030	identity_region	"{""item_name"":""Speckled Hardtear"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#central-altus:w30-31	The walkthrough records Speckled Hardtear in its central-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w30-31-check-7773663	check	7773663	identity_region	"{""item_name"":""Crimsonspill Crystal Tear"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#central-altus:w30-31	The walkthrough records Crimsonspill Crystal Tear in its central-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w30-32-check-7770087	check	7770087	identity_region	"{""item_name"":""Nomadic Warrior's Cookbook [19]"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#central-altus:w30-32	The walkthrough records Nomadic Warrior's Cookbook [19] in its central-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w30-32-check-7770759	check	7770759	identity_region	"{""item_name"":""Ash of War: Golden Slam"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#central-altus:w30-32	The walkthrough records Ash of War: Golden Slam in its central-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w30-33-check-7774312	check	7774312	identity_region	"{""item_name"":""Icon Shield"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#central-altus:w30-33	The walkthrough records Icon Shield in its central-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w30-35-check-7774311	check	7774311	identity_region	"{""item_name"":""Soft Cotton"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#central-altus:w30-35	The walkthrough records Soft Cotton in its central-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w30-37-check-7774307	check	7774307	identity_region	"{""item_name"":""Wrath of Gold"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#central-altus:w30-37	The walkthrough records Wrath of Gold in its central-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w30-46-check-7772274	check	7772274	identity_region	"{""item_name"":""Arsenal Charm +1"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#central-altus:w30-46	The walkthrough records Arsenal Charm +1 in its central-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w30-48-check-7773844	check	7773844	identity_region	"{""item_name"":""Somberstone Miner's Bell Bearing [2]"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#central-altus:w30-48	The walkthrough records Somberstone Miner's Bell Bearing [2] in its central-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w30-54-check-7772851	check	7772851	identity_region	"{""item_name"":""Celebrant's Skull"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#central-altus:w30-54	The walkthrough records Celebrant's Skull in its central-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w30-57-check-7774332	check	7774332	identity_region	"{""item_name"":""Holyproof Dried Liver"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#central-altus:w30-57	The walkthrough records Holyproof Dried Liver in its central-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w30-61-check-7770708	check	7770708	identity_region	"{""item_name"":""Godskin Peeler"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#central-altus:w30-61	The walkthrough records Godskin Peeler in its central-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w30-61-check-7900146	check	7900146	identity_region	"{""item_name"":""Scouring Black Flame"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#central-altus:w30-61	The walkthrough records Scouring Black Flame in its central-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w30-66-check-7774315	check	7774315	identity_region	"{""item_name"":""Twinned Knight Swords"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#central-altus:w30-66	The walkthrough records Twinned Knight Swords in its central-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w30-67-check-7772778	check	7772778	identity_region	"{""item_name"":""Giant Rat Ashes"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#central-altus:w30-67	The walkthrough records Giant Rat Ashes in its central-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w31-10-check-7772792	check	7772792	identity_region	"{""item_name"":""Golden Rune [8]"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#east-altus:w31-10	The walkthrough records Golden Rune [8] in its east-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w31-12-check-7772798	check	7772798	identity_region	"{""item_name"":""Land Octopus Ovary"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#east-altus:w31-12	The walkthrough records Land Octopus Ovary in its east-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w31-14-check-7770705	check	7770705	identity_region	"{""item_name"":""Lansseax's Glaive"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#east-altus:w31-14	The walkthrough records Lansseax's Glaive in its east-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w31-15-check-7770803	check	7770803	identity_region	"{""item_name"":""Harp Bow"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#east-altus:w31-15	The walkthrough records Harp Bow in its east-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w31-17-check-7770760	check	7770760	identity_region	"{""item_name"":""Ash of War: Lightning Ram"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#east-altus:w31-17	The walkthrough records Ash of War: Lightning Ram in its east-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w31-18-check-7772764	check	7772764	identity_region	"{""item_name"":""Dragonbolt Blessing"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#east-altus:w31-18	The walkthrough records Dragonbolt Blessing in its east-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w31-21-check-7770710	check	7770710	identity_region	"{""item_name"":""Black Knife"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#east-altus:w31-21	The walkthrough records Black Knife in its east-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w31-23-check-7772052	check	7772052	identity_region	"{""item_name"":""Crimson Seed Talisman"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#east-altus:w31-23	The walkthrough records Crimson Seed Talisman in its east-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w31-27-check-7772053	check	7772053	identity_region	"{""item_name"":""Leyndell Soldier Ashes"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#east-altus:w31-27	The walkthrough records Leyndell Soldier Ashes in its east-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w31-29-check-7772054	check	7772054	identity_region	"{""item_name"":""Dragoncrest Shield Talisman +1"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#east-altus:w31-29	The walkthrough records Dragoncrest Shield Talisman +1 in its east-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w31-3-check-7770764	check	7770764	identity_region	"{""item_name"":""Ash of War: Lightning Slash"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#east-altus:w31-3	The walkthrough records Ash of War: Lightning Slash in its east-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w31-34-check-7772056	check	7772056	identity_region	"{""item_name"":""Prattling Pate \""Let's get to it\"""",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#east-altus:w31-34	"The walkthrough records Prattling Pate ""Let's get to it"" in its east-altus segment; that item name identifies one current AP check in Altus."	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w31-37-check-7773810	check	7773810	identity_region	"{""item_name"":""Ancient Dragon Knight Kristoff"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#east-altus:w31-37	The walkthrough records Ancient Dragon Knight Kristoff in its east-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w31-38-check-7770761	check	7770761	identity_region	"{""item_name"":""Protection of the Erdtree"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#east-altus:w31-38	The walkthrough records Protection of the Erdtree in its east-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w31-42-check-7772777	check	7772777	identity_region	"{""item_name"":""Radiant Gold Mask"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#east-altus:w31-42	The walkthrough records Radiant Gold Mask in its east-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w31-46-check-7772330	check	7772330	identity_region	"{""item_name"":""Furlcalling Finger Remedy"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#east-altus:w31-46	The walkthrough records Furlcalling Finger Remedy in its east-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w31-48-check-7772769	check	7772769	identity_region	"{""item_name"":""Bloody Helice"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#east-altus:w31-48	The walkthrough records Bloody Helice in its east-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w31-5-check-7774336	check	7774336	identity_region	"{""item_name"":""Greatbow"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#east-altus:w31-5	The walkthrough records Greatbow in its east-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w31-8-check-7772900	check	7772900	identity_region	"{""item_name"":""Larval Tear"",""region"":""Altus""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#east-altus:w31-8	The walkthrough records Larval Tear in its east-altus segment; that item name identifies one current AP check in Altus.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w32-1-check-7772600	check	7772600	identity_region	"{""item_name"":""Larval Tear"",""region"":""Mt. Gelmir""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#mt-gelmir:w32-1	The walkthrough records Larval Tear in its mt-gelmir segment; that item name identifies one current AP check in Mt. Gelmir.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w32-105-check-7772663	check	7772663	identity_region	"{""item_name"":""Scavenger's Curved Sword"",""region"":""Mt. Gelmir""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#mt-gelmir:w32-105	The walkthrough records Scavenger's Curved Sword in its mt-gelmir segment; that item name identifies one current AP check in Mt. Gelmir.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w32-113-check-7772156	check	7772156	identity_region	"{""item_name"":""Coil Shield"",""region"":""Mt. Gelmir""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#mt-gelmir:w32-113	The walkthrough records Coil Shield in its mt-gelmir segment; that item name identifies one current AP check in Mt. Gelmir.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w32-115-check-7773829	check	7773829	identity_region	"{""item_name"":""Jar Cannon"",""region"":""Mt. Gelmir""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#mt-gelmir:w32-115	The walkthrough records Jar Cannon in its mt-gelmir segment; that item name identifies one current AP check in Mt. Gelmir.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w32-117-check-7900147	check	7900147	identity_region	"{""item_name"":""Fallingstar Beast Jaw"",""region"":""Mt. Gelmir""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#mt-gelmir:w32-117	The walkthrough records Fallingstar Beast Jaw in its mt-gelmir segment; that item name identifies one current AP check in Mt. Gelmir.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w32-16-check-7772708	check	7772708	identity_region	"{""item_name"":""Pulley Bow"",""region"":""Mt. Gelmir""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#mt-gelmir:w32-16	The walkthrough records Pulley Bow in its mt-gelmir segment; that item name identifies one current AP check in Mt. Gelmir.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w32-20-check-7772654	check	7772654	identity_region	"{""item_name"":""Glass Shard"",""region"":""Mt. Gelmir""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#mt-gelmir:w32-20	The walkthrough records Glass Shard in its mt-gelmir segment; that item name identifies one current AP check in Mt. Gelmir.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w32-20-check-7772656	check	7772656	identity_region	"{""item_name"":""Rejuvenating Boluses"",""region"":""Mt. Gelmir""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#mt-gelmir:w32-20	The walkthrough records Rejuvenating Boluses in its mt-gelmir segment; that item name identifies one current AP check in Mt. Gelmir.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w32-25-check-7772147	check	7772147	identity_region	"{""item_name"":""Preserving Boluses"",""region"":""Mt. Gelmir""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#mt-gelmir:w32-25	The walkthrough records Preserving Boluses in its mt-gelmir segment; that item name identifies one current AP check in Mt. Gelmir.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w32-27-check-7772151	check	7772151	identity_region	"{""item_name"":""Immunizing Cured Meat"",""region"":""Mt. Gelmir""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#mt-gelmir:w32-27	The walkthrough records Immunizing Cured Meat in its mt-gelmir segment; that item name identifies one current AP check in Mt. Gelmir.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w32-3-check-7770035	check	7770035	identity_region	"{""item_name"":""Leaden Hardtear"",""region"":""Mt. Gelmir""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#mt-gelmir:w32-3	The walkthrough records Leaden Hardtear in its mt-gelmir segment; that item name identifies one current AP check in Mt. Gelmir.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w32-3-check-7773677	check	7773677	identity_region	"{""item_name"":""Cerulean Hidden Tear"",""region"":""Mt. Gelmir""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#mt-gelmir:w32-3	The walkthrough records Cerulean Hidden Tear in its mt-gelmir segment; that item name identifies one current AP check in Mt. Gelmir.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w32-30-check-7773828	check	7773828	identity_region	"{""item_name"":""Kindred of Rot's Exultation"",""region"":""Mt. Gelmir""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#mt-gelmir:w32-30	The walkthrough records Kindred of Rot's Exultation in its mt-gelmir segment; that item name identifies one current AP check in Mt. Gelmir.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w32-37-check-7774189	check	7774189	identity_region	"{""item_name"":""Prelate's Inferno Crozier"",""region"":""Mt. Gelmir""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#mt-gelmir:w32-37	The walkthrough records Prelate's Inferno Crozier in its mt-gelmir segment; that item name identifies one current AP check in Mt. Gelmir.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w32-38-check-7770098	check	7770098	identity_region	"{""item_name"":""Armorer's Cookbook [7]"",""region"":""Mt. Gelmir""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#mt-gelmir:w32-38	The walkthrough records Armorer's Cookbook [7] in its mt-gelmir segment; that item name identifies one current AP check in Mt. Gelmir.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w32-40-check-7772575	check	7772575	identity_region	"{""item_name"":""Fire Scorpion Charm"",""region"":""Mt. Gelmir""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#mt-gelmir:w32-40	The walkthrough records Fire Scorpion Charm in its mt-gelmir segment; that item name identifies one current AP check in Mt. Gelmir.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
redmaw-w32-47-check-7772591	check	7772591	identity_region	"{""item_name"":""Roiling Magma"",""region"":""Mt. Gelmir""}"	wiki:redmaw:walkthroughs:7281cb6f	gameplay-guide:redmaw	lead_only	unknown	redmaw:#mt-gelmir:w32-47	The walkthrough records Roiling Magma in its mt-gelmir segment; that item name identifies one current AP check in Mt. Gelmir.	One independently authored walkthrough lead, matched by exact item name inside a declared region bucket. It does not prove a v1.17 event predicate, access requirement, absence of alternate acquisition, or the accuracy of AP's descriptive location suffix.
